what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288270085233
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1288270085233
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288270085234
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1288270085234
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288270085235
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1288270085235
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288270085236
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288270085236
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288270085237
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1288270085237
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1288270085238
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1288270085239
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288270085240
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1288270085241
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288270085242
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1288270085243
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1288270085243
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1288270085244
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1288270085245
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1288270085245
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1288270085245
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1288270085246
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1288270085246
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1288270085247
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1288270085248
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1288270085248
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1288270085249
os,sysinfo,,,"linux",1288270085252
arch,sysinfo,,,"x86_64",1288270085252
ws,sysinfo,,,"gtk",1288270085252
locale,sysinfo,,,"en_US",1288270085252
processors,sysinfo,,,"4",1288270085252
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288270085252
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1288270085252
java.specification.name,sysinfo,,,"Java Platform API Specification",1288270085252
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288270085252
java.specification.version,sysinfo,,,"1.6",1288270085252
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288270085252
java.version,sysinfo,,,"1.6.0_22",1288270085252
java.vm.info,sysinfo,,,"mixed mode",1288270085252
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1288270085252
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288270085252
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288270085252
java.vm.specification.version,sysinfo,,,"1.0",1288270085252
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288270085252
java.vm.version,sysinfo,,,"17.1-b03",1288270085252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270102082
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288270108952
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288270108992
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1288270109007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270114212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1288270156628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270156649
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288270159177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270163299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1288270190019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270190033
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1288270192711
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288270192715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270192991
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1288270195510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288270195510
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270195524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270197196
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1288270203142
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1288270203160
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1288270226603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270226620
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1288270226707
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1288270226716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270233604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270253876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270264025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270273806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270278979
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288270283905
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270284782
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288270285527
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288270285577
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288270285707
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1288270286090
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288270286370
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288270293625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270298661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270311637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288270315219
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288270316233
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1288270341363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270359572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270385750
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288270389291
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1288270389357
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288270389421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270389822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270395518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270397940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270401776
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1288270403960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270410987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270455385
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288270456918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270463384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270479276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270487123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270488712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270494872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270606242
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288270606277
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288270607593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270781455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270787178
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270790479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270794264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270796295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270850058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270852903
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288270879337
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288270934384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271025939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271069772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271073662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271076649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271080747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271082944
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271087799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271089810
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288271103134
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288271112828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288271120630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271121959
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271123010
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1288271130714
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1288271130739
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1288271131349
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1288271131356
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1288271131990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271133207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271134361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271134986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271136046
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288271136084
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288271151073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271171047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271187797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271190391
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271191132
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288271191173
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271192478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271193410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271197990
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288271199993
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1288271200646
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1288271200647
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1288271200648
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1288271200649
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288271200650
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288271200687
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288271200687
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1288271200690
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288271200690
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1288271200760
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1288271200761
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1288271200764
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1288271200764
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1288271200766
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1288271200767
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288271200770
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288271200771
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1288271200772
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288271200772
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288271200772
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288271200772
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1288271200773
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1288271200774
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288271200774
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1288271200775
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1288271200776
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288271200776
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1288271200812
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288271200869
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288271200869
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1288271200891
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288271200895
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1288271200897
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288271200897
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288271200897
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1288271200948
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1288271243368
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1288271243369
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1288271243370
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1288271243371
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288271243371
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1288271243372
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1288271243373
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1288271243374
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1288271243374
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1288271243375
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1288271243375
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1288271243376
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1288271243376
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1288271243377
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1288271243377
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1288271243378
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1288271243378
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1288271243379
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1288271243379
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1288271243380
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1288271243380
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1288271243381
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1288271243381
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1288271243382
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1288271243382
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1288271243383
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1288271243384
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1288271243384
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1288271243385
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1288271243385
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1288271243386
